what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232864569274
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232864593512
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232864596748
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232864612845
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232864613504
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232864763460
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232864810456
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232864813312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232864817359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232864823431
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232864827026
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232864889030
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232864940080
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232876117313
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232876420180
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232884709060
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232884725121
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232926464553
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232926464625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232926613472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232927394787
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232927839161
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232927846988
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232927859615
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232927971937
