what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371878059
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1231371908199
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1231371908269
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1231371908292
started,bundle,org.eclipse.jdt.launching.macosx,3.1.100.v20080422,org.eclipse.jdt.launching.macosx,1231371908300
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1231371908373
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371908508
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1231371908601
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20080902-1220,org.eclipse.jdt.apt.core,1231371908753
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1231371914544
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1231371919724
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1231371920040
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1231371920154
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1231371920525
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371949182
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1231372022105
started,bundle,org.eclipse.wst.sse.core,1.1.302.v200808260045,org.eclipse.wst.sse.core,1231372025937
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1231372025943
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231372630813
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1231372632195
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231372632670
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231372635312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231372650891
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231372653390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1231372663153
