what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371232266
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371236176
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1231371240544
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1231371240596
closed,view,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.internal.introview,1231371240613
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371246646
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371417877
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371420624
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371434970
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371437131
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371516165
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371517302
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371570635
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371573805
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371574987
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.edit.text.openLocalFile,1231371575014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371577172
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371587329
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371594655
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371605562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371608583
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1231371654365
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1231371654397
started,bundle,org.eclipse.jdt.launching.macosx,3.1.100.v20080422,org.eclipse.jdt.launching.macosx,1231371654406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231371669330
