what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939414210
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939449893
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232939453324
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939458150
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939711741
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232939729939
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232939740451
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232939766052
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939768270
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939778300
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232939816219
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939818602
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939965992
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939987099
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232939990843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232940016556
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232940018977
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232940025069
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1232940044834
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1232940085536
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232940101653
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232940119688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232940121527
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232940140207
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232940170639
