what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1231377922606
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231377943923
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378097700
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378192973
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378217748
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378225267
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378259370
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378292296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378369006
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378396110
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378534705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378554549
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378555785
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378583444
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378680631
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378681160
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378683557
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378878473
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378908224
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1231378916945
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378973804
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231378991638
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231379054708
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231379058479
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1231379126629
