what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933297065
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933340504
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933475598
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933500763
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933537029
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933552064
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933583544
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933617875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933622868
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933631124
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933635209
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933648882
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933678536
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933683639
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933700349
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933767297
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232933771479
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232933822719
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232933855083
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232933856168
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232933863456
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933876033
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933941818
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232933945600
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232933975414
