what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928005334
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928029320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928031598
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928102424
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928233994
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928236911
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928315063
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1232928365564
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1232928369186
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232928371702
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232928376333
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232928380991
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232928386877
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232928391068
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232928393590
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1232928399935
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1232928402795
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928404512
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928406780
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928409802
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928415377
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928417819
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928457152
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232928561029
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232928563414
