what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852784619
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852901106
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232852905253
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232852911246
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232852911854
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852913842
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852919436
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232852935161
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852939058
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852945845
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232852951383
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232852959841
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232852965708
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859337504
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859602843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859618309
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232859622172
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859624773
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859637794
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859639364
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232859666069
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232859744981
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232859745564
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1232859751317
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1232859765148
